Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE35,OUT019,133.49475176130144
NCD31,OUT035,2758.3513574186695
FDJ56,OUT035,1614.6777141567218
NCU53,OUT046,2470.7962127252363
FDD39,OUT035,3637.326303805144
NCU17,OUT019,251.18409931560788
FDJ20,OUT046,2078.7167914606034
NCW41,OUT018,2501.338607171147
FDL52,OUT035,641.9002026111158
FDS39,OUT035,2090.290236793499
DRJ47,OUT045,2732.335921719301
FDP13,OUT010,131.80625081322768
DRK39,OUT010,186.7845946966558
FDF28,OUT010,274.5346927011718
FDB09,OUT045,1961.7032601089895
FDM51,OUT046,1581.5852831303184
DRM49,OUT018,690.8508380675594
DRF23,OUT013,2749.3274094715866
DRH01,OUT035,2931.458778853924
FDH12,OUT027,2869.390288192906
FDA28,OUT019,281.1059734188022
FDW37,OUT018,1323.690518805815
FDF02,OUT046,1638.6340355340872
DRL37,OUT046,678.2006899128728
NCF43,OUT046,2087.6179077127426
FDH08,OUT010,573.8512753110048
FDR34,OUT019,573.6197194025345
NCK19,OUT049,3150.9706978261643
NCD55,OUT018,589.4431345352015
FDT27,OUT049,3746.7728290577243
FDQ57,OUT045,2430.1143445577513
FDA47,OUT035,2501.622448022169
DRG15,OUT027,1404.748452224235
FDE05,OUT018,2355.6719153032955
FDN46,OUT046,1711.1054541376407
FDX27,OUT027,2822.9756886663395
FDT51,OUT045,1774.816901485994
FDU33,OUT013,686.9207031061953
FDJ16,OUT027,1307.8134770028275
FDD20,OUT019,279.78932300422235
FDT36,OUT049,647.621439937928
DRF15,OUT027,4103.873671982052
FDN52,OUT010,205.24678861478102
FDC22,OUT027,5705.2412256133575
FDX15,OUT045,2693.453636939665
FDT13,OUT013,3150.4486057325607
FDU04,OUT017,2069.7271549267916
FDU31,OUT019,572.4345182726884
FDW59,OUT027,2530.079367871095
NCO29,OUT046,2591.6644108635214
FDL15,OUT035,2565.345900712631
FDI41,OUT049,2512.0966262856778
FDQ48,OUT049,1526.041293525907
DRI39,OUT013,989.9936583463578
FDI08,OUT013,4237.585107529427
FDC21,OUT049,1756.9305776052115
FDF58,OUT035,1070.0167026514923
FDS08,OUT010,429.34277215361925
FDE47,OUT045,2027.7353701094833
NCP18,OUT019,367.18625372697727
NCR41,OUT013,1514.408893010704
FDA27,OUT013,4197.43865878593
FDA43,OUT035,3037.8713024481403
FDA49,OUT045,1351.816686496712
NCE55,OUT018,2712.3431795564125
DRM49,OUT027,1081.460208211526
FDF22,OUT027,5847.642262698811
FDQ15,OUT018,1253.3712884699287
NCS54,OUT017,2956.3396472789186
NCY05,OUT013,644.2651788081546
FDR45,OUT046,3868.823344909195
FDK57,OUT049,2011.9572710759267
FDF41,OUT010,573.825307577512
FDV21,OUT046,2092.734546528932
FDD51,OUT046,780.0591313745208
FDF33,OUT046,1725.1766473851485
FDA38,OUT046,3958.588945571923
FDR56,OUT045,3052.957881228465
NCN41,OUT017,2006.8076485623862
FDC60,OUT027,2622.2237125359734
FDB47,OUT045,3472.9866592948083
DRH01,OUT013,2874.9873313315093
FDW08,OUT046,1643.0122207787858
FDF38,OUT027,1031.9660149318288
FDY32,OUT017,2407.8903995766236
FDG34,OUT049,1708.0034425455306
FDG47,OUT019,573.008763391464
NCF18,OUT035,3012.596818136235
FDL39,OUT019,449.8456501521973
NCH55,OUT035,2085.8584198614835
DRJ35,OUT049,1012.9808083505989
FDS44,OUT035,3897.933854856266
DRE01,OUT018,3570.5399672885605
FDY39,OUT013,3185.060901589303
FDY32,OUT018,2375.805547074207
FDR33,OUT027,2899.4247531069627
NCP50,OUT049,1282.1037582753102
FDZ47,OUT018,1500.571565884945
FDU57,OUT049,2372.5422735912375
FDY44,OUT013,3043.98546416124
DRH59,OUT018,1124.8757727017992
FDB03,OUT027,5846.284465239467
FDY46,OUT045,3001.830104689434
FDM39,OUT045,2801.6211975081637
FDY36,OUT035,1164.799106269281
NCM55,OUT035,3177.889777289351
FDJ50,OUT010,131.80625081322768
DRL60,OUT013,2380.320958862178
NCJ54,OUT049,3766.5877105358695
FDX59,OUT017,569.0831340945265
FDI07,OUT013,3089.3696831022885
DRF51,OUT010,131.80625081322768
FDM14,OUT017,1686.035697484943
FDP21,OUT045,3131.939165723045
FDE40,OUT035,1091.043420709265
FDE05,OUT035,2448.9430866017037
FDM13,OUT027,2987.5194257046446
FDC34,OUT027,4208.426174103382
NCI55,OUT018,2055.5948293895744
NCE43,OUT018,2644.8988043165305
FDW58,OUT018,1567.1704588032967
FDG60,OUT045,3857.55957213529
FDV31,OUT017,2716.612045312175
FDR47,OUT013,3066.79164706764
FDM60,OUT019,131.80625081322768
NCF06,OUT018,3808.654504436086
NCN26,OUT027,2919.6792511641024
FDQ59,OUT049,1353.7327927489519
FDF09,OUT046,640.8965955044714
NCS06,OUT017,4112.1385496698385
FDT44,OUT046,1922.6748741881984
FDI19,OUT017,3965.5036663600035
FDT22,OUT017,944.1749074467931
NCF54,OUT027,4322.9404787841595
DRG25,OUT045,3137.1690831016763
FDB59,OUT017,2977.791820434982
FDQ37,OUT017,3050.62433189076
FDP56,OUT035,781.6321787904702
FDW44,OUT035,2880.5630344998794
FDJ26,OUT010,573.2403192999342
FDU43,OUT018,3601.6015458748034
FDW33,OUT045,1649.323323912546
NCX53,OUT027,3099.5688844264037
FDN56,OUT010,363.96756540953345
DRF15,OUT049,2447.72667346149
FDO33,OUT017,1852.2280818477723
FDZ39,OUT010,242.78465343234367
NCJ19,OUT017,871.1593130839719
FDU01,OUT035,3067.1661467198805
FDT12,OUT035,3812.7883958193984
NCM18,OUT018,1036.2313475850858
FDP19,OUT017,2026.6915383515768
NCR42,OUT049,644.6290674796468
FDN10,OUT046,1951.3444976678495
FDG44,OUT017,867.0532184447384
FDQ10,OUT046,3020.9964991780653
DRH13,OUT049,1671.0561320991533
FDT52,OUT013,4019.9529556604552
FDM56,OUT045,1636.9069442125665
NCO43,OUT010,241.05559658126757
NCV29,OUT035,2893.6708175856375
NCF06,OUT013,4118.820596869993
FDO50,OUT035,1414.3519190927682
FDT59,OUT013,3825.805016350356
FDX40,OUT027,1026.6454584296323
FDE50,OUT017,3068.737278607114
FDX51,OUT017,3021.4810790835854
NCD30,OUT018,1476.8610025643345
FDK15,OUT013,1629.4437958741848
FDL12,OUT045,1039.785218302078
FDK46,OUT017,4121.719837793855
DRH49,OUT010,162.37969119653062
FDQ57,OUT046,2423.039917233263
FDY59,OUT017,1462.2441449118899
FDO09,OUT018,3765.3385454045556
NCG30,OUT035,2001.8748357044208
FDM09,OUT017,2755.228138537136
NCN17,OUT027,2860.1354454009042
NCS42,OUT013,1415.2431016557566
FDD02,OUT019,277.1946720449966
FDE34,OUT013,3256.067003408348
FDU38,OUT045,3136.4521389329934
FDB33,OUT046,2673.4846471070696
NCJ29,OUT017,1352.5152643993897
FDZ27,OUT035,780.0843680705841
FDI40,OUT013,1557.5851838273077
FDG22,OUT013,641.9572603186721
FDT51,OUT017,1782.8693285324414
FDF20,OUT018,2911.2301566208225
FDV50,OUT035,1964.7699294761226
FDT02,OUT049,642.1107703853708
DRC49,OUT017,2372.5071316104845
FDF26,OUT049,2354.68699241933
FDV52,OUT035,1865.1016288382505
FDX59,OUT049,645.1315421286796
FDV25,OUT035,3772.2791584887955
FDW23,OUT027,1028.152247542306
FDE53,OUT018,1571.0865892391164
FDA19,OUT017,2005.8556233864767
FDH22,OUT046,2079.4305873571147
NCO41,OUT013,1532.9024034585143
FDX12,OUT017,4080.0632952764677
FDF17,OUT013,3023.059090868418
FDS11,OUT045,3729.988290838718
FDR51,OUT035,2445.158000377621
FDT49,OUT010,242.4114635260335
FDC56,OUT013,2012.5686662332214
FDR13,OUT027,2919.6792511641024
FDQ60,OUT035,1974.8212998602294
FDN38,OUT049,4044.587289752431
NCL29,OUT013,2388.170544715829
FDO13,OUT027,4306.852163150089
FDE26,OUT018,2287.6022429586883
FDA31,OUT010,419.86562675191027
FDX14,OUT035,1173.10024411502
FDA34,OUT045,3010.50980500752
FDF26,OUT013,2325.2863341422703
FDE38,OUT045,2604.2486950761377
DRI11,OUT046,1961.416484721385
FDQ60,OUT027,2919.6792511641024
FDL21,OUT027,1032.282156729505
DRC12,OUT027,5726.309436847964
FDC47,OUT046,3630.7425905194077
FDE57,OUT045,2013.0139690592187
FDT14,OUT045,1953.5682147004754
NCZ53,OUT046,3126.6779965090745
FDE28,OUT018,3547.4387422688933
FDR19,OUT035,2601.3183490327806
NCF54,OUT019,422.1356654497692
FDZ08,OUT046,1356.118083561393
NCJ05,OUT018,2409.9074815865447
FDF59,OUT046,2052.5611957748333
NCO05,OUT035,1682.0425140745235
FDW24,OUT018,718.2001635378239
NCX42,OUT018,2597.669828224563
NCA53,OUT035,780.6261407529875
FDI45,OUT019,428.1833677328279
FDG46,OUT046,1938.937249225467
FDM20,OUT010,573.8512753110048
FDW11,OUT010,134.97968800490068
FDX08,OUT035,2916.5970393385237
NCK17,OUT035,656.8755060331013
FDK32,OUT018,2424.9070083793567
NCA42,OUT035,2576.5786749972863
DRI01,OUT035,2973.879987722547
NCL55,OUT049,3943.567464118707
DRE25,OUT018,1463.15457246871
FDD14,OUT017,3103.2902384012336
FDB10,OUT046,3770.7405841624527
DRN11,OUT035,2402.011371077375
FDP38,OUT018,721.4558692132047
NCA30,OUT017,3043.2948788002923
FDT15,OUT017,3194.143674644148
NCP55,OUT018,878.787466848891
FDF12,OUT035,2357.405149355303
FDM21,OUT018,3747.2366769141004
FDX56,OUT035,3426.6310163801345
FDF10,OUT017,2590.456875338704
FDT32,OUT045,2966.527397149867
FDM51,OUT018,1614.3134520239935
NCR50,OUT018,2424.693949342777
FDI19,OUT049,3859.190058152166
FDX21,OUT017,1673.179990122898
FDR31,OUT035,2412.0842568691137
FDY02,OUT013,4214.051650280984
NCA29,OUT045,2958.025959246446
NCX17,OUT046,3667.51429509632
FDM12,OUT045,3086.9752396973513
FDI53,OUT027,4276.75241646153
NCU30,OUT049,2580.8457289731186
FDC56,OUT027,2950.5436734615105
FDK27,OUT018,1993.3241478689126
NCK18,OUT017,2760.3204033526463
FDB52,OUT019,572.4345182726884
DRG25,OUT027,5154.635034236355
FDZ13,OUT049,831.4572716663071
FDB57,OUT019,572.4345182726884
FDR40,OUT046,1376.5475446884666
NCO14,OUT019,131.80625081322768
NCN19,OUT045,3017.496441095458
FDQ28,OUT019,368.3961905657426
FDO13,OUT018,2347.9924555637185
FDK48,OUT013,1337.5821985833718
FDU07,OUT018,2303.1033036437275
FDW20,OUT046,2197.3353156070234
FDV12,OUT010,239.7643228252675
FDH24,OUT013,2518.6653363474375
FDV59,OUT049,3615.2073372372815
FDK57,OUT045,1923.7855060527013
FDL16,OUT027,1081.294455790479
NCQ17,OUT046,2451.3105464527744
FDJ15,OUT018,3012.3309603109415
FDX24,OUT049,1420.93568113343
FDT47,OUT046,1557.1284007859458
FDT10,OUT049,1022.3913894397488
FDZ37,OUT018,1330.5091723651863
FDW43,OUT027,5847.642262698811
DRN36,OUT017,1562.86362183012
FDJ14,OUT045,1315.9215571409784
FDA32,OUT013,3586.126447583116
FDJ38,OUT019,500.50417735317586
FDQ57,OUT017,2423.3584071710065
NCQ41,OUT019,503.8235705437094
FDG56,OUT049,998.936295907968
DRC13,OUT027,2981.660982044079
FDV55,OUT035,2553.760962530931
FDQ49,OUT045,2580.271293636225
FDE29,OUT010,133.49475176130144
FDR03,OUT013,3373.84753705565
FDD45,OUT049,1448.6940875991322
FDN38,OUT010,573.825307577512
FDT56,OUT046,982.7345752733856
FDT48,OUT045,3089.6798351025714
FDU03,OUT049,2999.307313813481
FDC56,OUT010,268.81695221083345
NCO43,OUT027,2851.871523084454
FDQ27,OUT017,1747.3071316807977
FDR03,OUT046,3367.691248905915
DRH23,OUT010,131.80625081322768
FDG22,OUT045,636.0067887806598
NCJ42,OUT013,1643.4692891018199
FDR24,OUT046,1372.743991406861
FDW60,OUT035,2911.730423902093
FDJ08,OUT013,3183.151270116683
DRL59,OUT018,761.6267152684704
FDG60,OUT010,573.6816431505648
FDW27,OUT017,2388.940286409763
FDX14,OUT018,1252.140368210728
FDC20,OUT013,985.4948726779766
NCS29,OUT018,3904.04153450113
FDJ56,OUT046,1622.5794807761813
FDB20,OUT019,160.81049667995205
FDL28,OUT027,5846.284465239467
FDW01,OUT018,2376.762666624442
FDL03,OUT046,2935.5885594655065
FDX22,OUT049,3622.7884664636026
FDJ21,OUT035,2594.4680663776103
FDR31,OUT045,2401.6781205138104
FDG21,OUT035,2636.8908210139407
FDS22,OUT027,1033.9627545198355
FDK08,OUT035,1586.778408145491
FDE17,OUT018,2384.8972117351277
NCN30,OUT017,1538.8518656442986
FDT50,OUT046,1575.1012314133216
NCX42,OUT049,2603.6660764460016
FDJ12,OUT035,3615.998629781211
NCA18,OUT027,2919.6792511641024
FDP23,OUT019,573.0195065502661
FDX12,OUT013,4014.372984648704
FDN40,OUT018,2303.161489249462
FDV48,OUT035,1315.3506969494003
NCY54,OUT013,2841.4708657496253
FDL16,OUT010,131.80625081322768
FDR45,OUT018,3611.2447934762286
FDJ52,OUT046,2556.070959700795
DRG01,OUT017,1237.3557388880376
FDP52,OUT013,3821.672022197133
FDU58,OUT017,3197.498866989639
FDL02,OUT045,1623.2908963430168
FDG28,OUT013,4018.9394956918727
FDA19,OUT035,1964.83895002534
FDW46,OUT027,1417.077918864733
NCD43,OUT049,1683.441112972418
DRG39,OUT013,803.9750760360231
NCF55,OUT049,644.6290674796468
FDJ07,OUT046,2013.0588032793053
FDE08,OUT046,2529.925794038017
FDP56,OUT019,131.80625081322768
FDT45,OUT045,883.7258934835162
FDF17,OUT018,2908.576743290019
FDX44,OUT046,1411.7652714403105
FDM28,OUT027,4709.521419630135
FDI36,OUT049,3106.070346483766
FDS07,OUT045,1851.6703135196183
FDD36,OUT045,2014.159620190823
FDW11,OUT046,1064.4170399790085
FDN40,OUT049,2335.098473118912
NCQ18,OUT049,1542.974045606917
NCQ54,OUT017,2807.9437096993806
NCS42,OUT045,1468.6167015255787
DRH39,OUT010,150.950605125315
FDC09,OUT027,2860.1354454009042
FDT08,OUT010,366.24438971224635
FDC08,OUT035,3719.8050564832297
FDT20,OUT017,567.0113113489415
FDS35,OUT035,1108.0903146505848
FDX58,OUT018,3077.8325982216625
FDW58,OUT046,1653.2944177444729
DRD27,OUT046,1540.0537979122116
FDH32,OUT019,238.5464554873664
FDS26,OUT035,4214.296244442105
FDQ31,OUT046,1424.167749090474
FDP11,OUT018,3415.436887889491
FDD58,OUT017,1608.1017666483483
FDM33,OUT045,3495.875907609732
FDZ16,OUT049,3137.7230652224534
NCS29,OUT010,574.4255204297804
NCM18,OUT019,133.49475176130144
FDP11,OUT049,3604.3987010901687
NCC42,OUT017,2059.356148673653
DRM23,OUT046,2807.4570179810207
NCN55,OUT027,5846.284465239467
FDK46,OUT013,4108.479599723441
FDR01,OUT046,3161.735214920586
NCA05,OUT045,2525.919132782116
NCP43,OUT017,2878.743959547804
FDR12,OUT010,388.8058633298608
FDQ01,OUT013,4165.27093301927
FDM13,OUT046,2057.6963059036707
FDQ19,OUT017,4076.3040743966626
FDK56,OUT019,485.54500555554563
NCX06,OUT010,468.3242996507508
FDO56,OUT027,2919.6792511641024
FDU45,OUT045,1875.1242547813981
FDI16,OUT019,131.80625081322768
FDL32,OUT046,1905.2937210583682
FDA07,OUT046,2083.4110970187294
FDA14,OUT045,2571.177408053769
FDV46,OUT027,2987.5194257046446
NCO07,OUT035,3636.2974939683654
NCP41,OUT046,1657.6317012851048
FDY60,OUT018,2011.5720256956733
FDN38,OUT017,4112.6980964320255
FDO15,OUT046,1185.953361728713
FDT60,OUT013,1995.9599262486977
FDA55,OUT035,3790.493661159802
FDE02,OUT010,227.80363498812173
DRJ39,OUT049,3663.871888417553
FDV34,OUT035,1158.8935405096827
FDS20,OUT027,5154.635034236355
FDF02,OUT027,2860.1354454009042
FDW40,OUT017,2153.7628354243648
NCB43,OUT046,3057.9417063297574
FDR58,OUT017,1412.054340578701
DRJ59,OUT035,655.0957010632228
NCD30,OUT017,1541.0665705094566
FDE14,OUT017,1572.3189512536899
FDC28,OUT018,1569.7477704244086
FDU16,OUT018,1277.6303729591077
NCD19,OUT035,919.63208262662
FDU21,OUT046,647.0276641558571
FDV59,OUT027,5847.642262698811
FDU03,OUT045,3011.079908728678
FDC33,OUT010,562.2883682359509
NCR42,OUT035,627.4424762715065
DRH59,OUT035,1171.810762360533
NCM31,OUT035,2052.4033825272563
FDS50,OUT035,3744.4190232781693
FDP39,OUT046,906.792933011322
FDQ55,OUT013,2031.3059101458173
FDV36,OUT019,280.248351173636
FDI05,OUT027,2010.583568000283
FDS45,OUT027,2874.8818025111414
FDA39,OUT045,643.8148481528322
FDC37,OUT010,248.51151172850248
FDJ60,OUT027,4306.852163150089
DRQ35,OUT046,2021.2576582214613
NCJ06,OUT046,2139.336661476585
NCY42,OUT018,2377.5478159338268
DRM37,OUT049,3204.1989626674867
FDR14,OUT045,812.4036413226831
FDE51,OUT049,703.9441446367834
FDT33,OUT017,2689.1684222776103
FDR08,OUT013,1843.622684351004
FDE36,OUT010,386.46850057439883
FDL22,OUT019,231.77980552400393
FDR44,OUT013,2090.6413229103073
FDI56,OUT019,222.0339828515026
FDE47,OUT010,274.9296086565831
FDV27,OUT010,213.6345369682384
FDV10,OUT049,683.1489317601022
FDC40,OUT045,1270.2447320011609
NCX41,OUT013,3568.636588380852
NCQ38,OUT027,2860.1354454009042
FDV12,OUT027,2860.1354454009042
FDE52,OUT017,1345.0415418311436
FDG20,OUT027,4435.542976714885
FDV16,OUT027,1026.6454584296323
FDI32,OUT017,1854.092205934104
FDJ32,OUT049,1035.645193826956
FDN39,OUT018,2635.3265182448613
FDY34,OUT017,2821.173973887982
FDC14,OUT035,651.6070181929689
FDA55,OUT017,3852.103115447407
FDZ50,OUT010,461.01070624561953
DRG13,OUT049,2670.421758655728
FDP01,OUT013,2404.81269290275
NCG54,OUT017,2866.372385382131
FDM13,OUT045,1981.1001112636004
NCO18,OUT027,4676.371348927413
NCW41,OUT013,2476.3408483857534
FDM52,OUT027,4081.5675778766645
NCF55,OUT035,627.4424762715065
FDT09,OUT046,2207.89845383992
NCM19,OUT035,1757.7004140364106
FDW12,OUT018,2337.6378053830776
FDP15,OUT019,573.5937516690417
FDK36,OUT045,775.4633539884685
FDZ25,OUT035,2962.538682039407
NCW06,OUT049,3099.0822007777356
FDW60,OUT046,2958.7528293019927
DRC49,OUT013,2345.686264313542
NCT17,OUT035,3072.673874977382
NCN06,OUT018,2396.795734779668
FDC45,OUT013,2803.218575145575
DRJ47,OUT019,420.35392804230844
NCF06,OUT045,4049.1321189239893
FDE21,OUT010,268.7952261617324
DRG27,OUT013,659.9326436790985
FDW40,OUT049,2152.843727322281
NCO53,OUT046,3173.2959790172704
FDE23,OUT049,706.1670841658505
FDQ16,OUT046,1673.0056994068636
FDS26,OUT045,4176.9173404435105
FDZ13,OUT010,131.80625081322768
FDS14,OUT049,2349.511354722666
FDC10,OUT045,1840.8736940445713
FDY16,OUT049,3133.7447859422145
FDJ20,OUT035,1998.1466274244974
FDV43,OUT035,663.2750061519378
FDZ32,OUT027,2866.3897168083868
FDR23,OUT046,2824.9136197637704
FDN24,OUT035,880.7295028157768
FDE34,OUT027,5153.277236777011
FDU31,OUT013,3588.6342075707507
FDW33,OUT018,1587.5177538268158
FDU26,OUT046,1974.024062049993
FDE20,OUT027,4322.9404787841595
NCW05,OUT035,1605.0031306901262
FDB22,OUT018,2329.712125042095
FDO56,OUT046,1933.909586213252
FDA19,OUT027,2981.660982044079
DRI39,OUT045,928.719142809687
FDH52,OUT018,963.4194463982185
FDZ50,OUT035,3192.084966702153
NCN42,OUT035,2543.6920995689293
FDB53,OUT013,2470.880535673343
DRG11,OUT017,1675.0880214454578
DRK11,OUT027,4098.9882578091765
FDQ60,OUT017,2013.1023578975944
FDT36,OUT017,571.5730319037751
DRG25,OUT018,3052.0852565900122
DRJ23,OUT046,2995.505025851896
FDG05,OUT035,2490.581656551625
NCK06,OUT018,1991.335736469281
FDU52,OUT017,2317.513456395141
FDW07,OUT018,1303.3237125792036
NCM17,OUT045,697.6790586110332
FDA22,OUT045,2764.047921804168
NCA41,OUT018,2888.3574312717883
FDF38,OUT035,654.122152803773
FDH52,OUT046,1100.9605516772324
FDY58,OUT019,573.6197194025345
FDZ16,OUT045,3052.9999269249492
NCM18,OUT017,1019.2299173337574
FDA22,OUT018,2540.8648060487276
NCJ43,OUT035,2920.9392130034053
FDI34,OUT027,5846.284465239467
FDG56,OUT046,1108.5872496098832
FDS34,OUT046,1896.342705932476
DRC01,OUT035,789.2512036424483
FDQ04,OUT035,655.8459234453524
FDK04,OUT035,919.654419732939
FDT51,OUT049,1759.4487914666654
FDV26,OUT017,3038.307851631225
FDS04,OUT049,2136.3717175657275
FDW43,OUT018,3542.5267890268806
FDQ28,OUT010,366.8550947695274
NCK06,OUT017,2076.641388114229
FDS23,OUT018,1967.8071856169588
FDZ36,OUT019,487.9855318108955
FDE56,OUT018,1029.8647935982658
FDW10,OUT027,4435.542976714885
NCN14,OUT045,3019.856768912245
NCQ18,OUT045,1566.0111389296742
FDW08,OUT017,1638.2962731089985
FDU43,OUT035,3976.9389960394565
FDR33,OUT010,248.90642768391373
FDM24,OUT010,364.95105219807203
NCZ05,OUT046,1697.5890496398465
NCV41,OUT035,1878.740382703236
FDV11,OUT018,2707.8123928240148
NCY05,OUT035,628.8814918170439
FDV44,OUT018,2977.8388086772334
FDW32,OUT049,1311.2766856253
NCU18,OUT027,3088.9403424287716
NCC43,OUT035,3918.5153471033595
FDW19,OUT013,1769.4333573453412
FDN31,OUT035,3098.884121912858
FDI48,OUT045,781.8586282830413
FDS24,OUT017,1348.9123261159607
FDF46,OUT049,1888.642193625266
DRG23,OUT017,2348.794386378866
FDG14,OUT018,2317.588537381056
NCY30,OUT049,2897.8090396658513
FDO28,OUT018,1885.9340884699327
DRD24,OUT035,2081.827010915535
FDI33,OUT049,1351.6267040281555
FDN32,OUT046,3122.295000312196
FDR16,OUT045,3634.9419798727326
FDF26,OUT046,2354.083440516596
NCN29,OUT018,714.3089512512253
FDE20,OUT045,2865.2878792609463
FDA46,OUT046,3244.5720132466827
FDU28,OUT045,3018.106747984763
FDQ48,OUT045,1575.7271246663554
FDV36,OUT013,2159.4223356649773
FDR14,OUT018,834.72165506636
FDP23,OUT017,3747.968319235128
FDP56,OUT013,772.4241934188533
FDK48,OUT010,151.50407403845355
FDR48,OUT046,2440.7656638863564
NCY29,OUT049,926.820646126228
FDM22,OUT018,836.8545903423295
DRJ01,OUT013,2419.4089134015085
FDZ43,OUT045,3975.3144872980442
FDV03,OUT035,2599.189055846
FDX11,OUT027,4904.4673391553415
NCA41,OUT027,5737.666849478175
FDE38,OUT017,2608.640253396974
FDI27,OUT018,708.4711497509386
FDN32,OUT013,3119.2021176830353
NCN43,OUT017,2086.489117916023
FDB47,OUT027,5846.284465239467
FDV03,OUT017,2551.822745741265
NCN30,OUT045,1545.1310669368982
NCV54,OUT010,271.8065191254705
FDV07,OUT013,1701.604930591482
FDP07,OUT049,3045.188948176245
FDK48,OUT018,1117.7168494393254
FDM15,OUT019,364.62329812712886
FDY19,OUT027,2919.6792511641024
FDK46,OUT046,4048.382915337881
FDY11,OUT045,1101.5958856398681
FDH09,OUT046,843.02700479376
FDO08,OUT027,4306.852163150089
FDU14,OUT013,4206.014040085714
FDD22,OUT027,2903.445261557502
FDM27,OUT017,2591.406560833458
FDL02,OUT027,2869.390288192906
NCA17,OUT035,2528.4803039118233
FDE38,OUT019,387.06664706396003
NCG07,OUT049,3174.723529910543
DRC27,OUT013,4018.131016519329
FDA27,OUT035,4216.629622644315
FDW40,OUT045,2043.03082235611
DRI11,OUT013,1943.1859317521642
FDN50,OUT046,1507.375539223976
FDR12,OUT046,2939.783730510226
FDT34,OUT027,2860.1354454009042
FDW11,OUT035,1042.9257063342416
NCO30,OUT027,5154.635034236355
FDZ34,OUT017,3176.6977210307905
FDU45,OUT017,1954.5653857150114
NCD42,OUT035,625.4671596121648
FDX25,OUT045,3012.3404859112115
NCR29,OUT046,972.9447819323849
FDX43,OUT019,387.58112675624574
FDB04,OUT010,201.89628330573677
FDR49,OUT027,1088.0791455154824
FDS39,OUT018,2020.870798277103
FDW58,OUT045,1625.354017320154
FDG22,OUT019,131.80625081322768
FDG31,OUT017,1031.1905970133228
NCV53,OUT027,5847.642262698811
DRJ37,OUT035,2449.3903029008184
FDV07,OUT035,1733.359520909794
FDW52,OUT018,2550.053250359878
FDT15,OUT045,3140.382849031759
FDD02,OUT018,1857.7122090565754
FDM16,OUT035,1155.245972523878
NCE55,OUT046,2791.0615732953224
FDB57,OUT018,3431.0127553636858
FDQ04,OUT013,666.4708045264197
FDQ47,OUT019,131.80625081322768
FDY14,OUT019,572.4085505391955
DRK37,OUT017,3179.8387492152888
FDO25,OUT017,3682.5584318423403
FDL57,OUT046,4062.8023697015387
NCK29,OUT018,1949.8296047717356
FDK46,OUT027,5847.642262698811
NCB43,OUT010,486.18209296547934
DRE01,OUT027,5846.284465239467
FDC46,OUT018,3090.6329811674664
FDQ23,OUT045,1675.5234611644191
FDX38,OUT049,802.2405066387688
FDG60,OUT018,3610.5833395583363
FDW55,OUT017,4088.007817059344
FDP39,OUT013,767.090571785666
FDB20,OUT018,1276.9662583882964
FDV21,OUT017,2030.6287651247515
FDZ02,OUT013,1536.0896932362668
FDP19,OUT027,2981.660982044079
FDA38,OUT035,4039.4929002671447
FDH22,OUT045,2003.6965285469164
DRM11,OUT045,4240.777670390336
FDO12,OUT027,5737.666849478175
FDT14,OUT049,2033.6966344870018
FDW34,OUT010,574.4514881632732
FDG04,OUT027,5154.635034236355
FDW59,OUT018,1290.0187116557756
FDR33,OUT018,1633.8235590921931
FDP32,OUT013,2049.720834158717
FDL13,OUT027,5847.642262698811
FDD22,OUT013,1872.5298544454251
FDV40,OUT027,1414.9749426543237
NCD55,OUT046,670.5135916927965
FDQ20,OUT010,131.80625081322768
FDD28,OUT045,919.5744797512617
FDC39,OUT045,3592.0463109624657
NCR17,OUT049,2006.3673629358093
DRO35,OUT018,1897.558618710166
FDF40,OUT049,4139.156819330235
FDR31,OUT018,2345.4222581488857
NCQ41,OUT017,3017.301873532036
FDP38,OUT046,792.9756164673571
NCU54,OUT027,5846.284465239467
FDG22,OUT018,560.2476986098718
DRK59,OUT013,3729.2804721833045
FDC37,OUT046,1678.598415041723
NCO42,OUT013,2430.693001300926
NCT42,OUT017,2407.8241613677123
FDX27,OUT035,1467.6967516986724
FDV40,OUT018,1104.2245163361065
FDT45,OUT027,1282.647534341415
FDS47,OUT019,210.27400313989992
FDR45,OUT035,3927.7238614176827
FDB03,OUT045,3845.3241698173906
FDO49,OUT035,852.3610060682009
FDU60,OUT027,4322.9404787841595
FDB26,OUT018,754.976991062969
FDB46,OUT017,3673.945157019014
FDQ37,OUT019,501.58635605720326
FDN03,OUT017,4051.5794033144725
NCX30,OUT045,3930.438233311681
FDK32,OUT019,367.8254959117846
DRM47,OUT013,3076.5958412164327
NCO02,OUT046,1179.4759652213108
FDP04,OUT013,1182.1950004559947
NCO43,OUT049,1692.2208624532204
FDD59,OUT013,1368.7093427569862
FDQ10,OUT017,3021.4362141925203
FDW45,OUT035,2553.145208958059
NCK30,OUT049,4002.452700331748
FDU31,OUT018,3382.85881520919
NCQ17,OUT019,366.8702235479314
FDN01,OUT017,2741.269733574422
FDZ19,OUT049,2827.0862157061983
DRG37,OUT017,2578.8024696236653
FDE32,OUT045,623.2676608545406
FDO34,OUT049,2891.7717665990162
FDM04,OUT019,131.80625081322768
FDZ25,OUT049,2980.918981094227
